ts,phase,stage,uncertainty_index,request,vehicle,table_number,table_id,dynamic_t_begin,duration_type,gt_mean,phase_label,oracle_ctx_mode,delay_tolerance,severity,passed_terminals,current_time,action,reward,action_meaning,feasible,source,p_action1,algo,regime_id,context_id,drift_score,belief_smooth_penalty,value_residual,delta_t,policy_kl,action_prob,entropy,bootstrap,trust_region_scaled,trust_region_scale,gate_prob_0_mean,gate_prob_1_mean,gate_entropy_mean,expert0_action1_prob_mean,expert1_action1_prob_mean,expert_selected_ratio,moe_div_mean,pdi_future_mean,pdi_pref_mean,pdi_hard_mean,pdi_fail0_mean,pdi_fail1_mean,stage_family,matched,run_label,run_dir,distribution,seed,algorithm,algo_version,reward_pos,action1,action0,semantic_action,wait_like,engage_like,ts_decision,ts_reward,run_id,decision_seq,decision_id,stage_mode,pair_index,impl_stream,impl_list_idx,h_index,severity_bucket
1771798006.78827,implement,receive_reward,0,3000000000000,11,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,146.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7642493,implement,receive_reward,0,3000000000007,10,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,125.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7632504,implement,receive_reward,0,3000000000009,8,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,125.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7612467,implement,receive_reward,0,3000000000014,7,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,75.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.7121956,implement,receive_reward,0,3000000000008,6,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,85.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798006.6806629,implement,receive_reward,0,3000000000003,3,993,993,4,mix_mu_5_40_terminal_dependent,90,B,none,42.0,5.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771798000.1941144,implement,receive_reward,0,3000000000028,47,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,93.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797999.9145584,implement,receive_reward,0,3000000000000,11,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,155.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797999.7101874,implement,receive_reward,0,3000000000007,10,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,134.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797999.4912379,implement,receive_reward,0,3000000000009,8,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,134.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797999.2571611,implement,receive_reward,0,3000000000014,7,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,84.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797998.981685,implement,receive_reward,0,3000000000003,3,994,994,1,mix_mu_5_40_terminal_dependent,90,B,none,51.0,4.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771797776.1268473,implement,receive_reward,0,3000000000001,60,998,998,1,mix_mu_5_40_terminal_dependent,90,B,none,149.0,6.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771798766.0532053,implement,receive_reward,0,3000000000005,26,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,115.5,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771798766.1564236,implement,receive_reward,0,3000000000004,26,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,121.0,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799712.6450815,implement,receive_reward,0,3000000000001,60,957,957,1,mix_mu_5_40_terminal_dependent,90,B,none,149.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799664.7166576,implement,receive_reward,1,3000000000019,36,958,958,102,mix_mu_5_40_terminal_dependent,90,B,none,9.599999999999994,6.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",102,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799664.7146578,implement,receive_reward,1,3000000000022,36,958,958,102,mix_mu_5_40_terminal_dependent,90,B,none,29.599999999999994,6.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",102,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799623.0512354,implement,receive_reward,0,3000000000028,47,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,90.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.8331947,implement,receive_reward,0,3000000000000,11,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,152.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.7081356,implement,receive_reward,0,3000000000007,10,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,131.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.6623635,implement,receive_reward,0,3000000000009,8,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,131.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.6307716,implement,receive_reward,0,3000000000014,7,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,81.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.5045774,implement,receive_reward,0,3000000000008,6,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,91.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799622.4003015,implement,receive_reward,0,3000000000003,3,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,48.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799616.219196,implement,receive_reward,1,3000000000000,11,959,959,92,mix_mu_5_40_terminal_dependent,90,B,none,64.0,5.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",92,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799616.1905205,implement,receive_reward,1,3000000000007,10,959,959,92,mix_mu_5_40_terminal_dependent,90,B,none,43.0,5.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",92,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799574.9912782,implement,receive_reward,0,3000000000012,90,959,959,2,mix_mu_5_40_terminal_dependent,90,B,none,77.0,5.0,"""[9, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799571.8353386,implement,receive_reward,0,3000000000005,113,960,960,2,mix_mu_5_40_terminal_dependent,90,B,none,118.0,5.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799571.8112755,implement,receive_reward,0,3000000000002,110,960,960,2,mix_mu_5_40_terminal_dependent,90,B,none,66.0,5.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799525.5310497,implement,receive_reward,1,3000000000026,44,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,30.5,6.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799525.299628,implement,receive_reward,1,3000000000015,43,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,119.0,6.0,"""[2, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799525.0694804,implement,receive_reward,1,3000000000029,43,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,109.5,6.0,"""[2, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771799483.3358533,implement,receive_reward,0,3000000000028,47,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,106.0,4.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799483.2431943,implement,receive_reward,0,3000000000026,44,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,82.0,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799483.1168716,implement,receive_reward,0,3000000000022,36,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,148.1,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799714.7105756,implement,receive_reward,0,3000000000025,102,956,956,2,mix_mu_5_40_terminal_dependent,90,B,none,130.0,5.0,"""[6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799482.9765084,implement,receive_reward,0,3000000000019,36,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,128.1,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799714.7165751,implement,receive_reward,0,3000000000027,102,956,956,2,mix_mu_5_40_terminal_dependent,90,B,none,71.0,5.0,"""[6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771799767.8364096,implement,receive_reward,1,3000000000006,109,956,956,82,mix_mu_5_40_terminal_dependent,90,B,none,58.19999999999999,6.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",82,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771800074.1017737,implement,receive_reward,0,3000000000012,90,949,949,1,mix_mu_5_40_terminal_dependent,90,B,none,69.0,3.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771800074.1007748,implement,receive_reward,0,3000000000015,83,949,949,1,mix_mu_5_40_terminal_dependent,90,B,none,153.5,3.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771800074.0987744,implement,receive_reward,0,3000000000016,82,949,949,1,mix_mu_5_40_terminal_dependent,90,B,none,75.28,3.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771800069.4376936,implement,receive_reward,0,3000000000012,90,951,951,4,mix_mu_5_40_terminal_dependent,90,B,none,66.0,4.0,"""[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771800069.0747108,implement,receive_reward,0,3000000000015,83,951,951,4,mix_mu_5_40_terminal_dependent,90,B,none,150.5,4.0,"""[0.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3_1,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260223_053657_571360_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3.1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
