w_q,w_h,w_c,w_e,w_i,spearman_avg_reward,spearman_q_hard,spearman_r_hard,plr_score_mean,ppo_score_mean,ppo_new_score_mean,plr_beats_ppo,plr_beats_ppo_new,priority_score
0.32,0.18,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2697407407407407,0.15860113960113958,0.19638720538720542,1,1,4.958113883008419
0.32,0.22,0.0,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.18737037037037038,0.1592165242165242,0.1691234567901235,1,1,4.958113883008419
0.32,0.22,0.0,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.21737037037037038,0.1592165242165242,0.1791234567901235,1,1,4.958113883008419
0.32,0.22,0.0,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2373703703703704,0.1592165242165242,0.18579012345679016,1,1,4.958113883008419
0.32,0.22,0.0,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.26737037037037037,0.1592165242165242,0.19579012345679014,1,1,4.958113883008419
0.32,0.22,0.08,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.19211111111111112,0.15860113960113958,0.17071268237934908,1,1,4.958113883008419
0.32,0.22,0.08,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.22211111111111112,0.15860113960113958,0.1807126823793491,1,1,4.958113883008419
0.32,0.22,0.08,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2421111111111111,0.15860113960113958,0.18737934904601575,1,1,4.958113883008419
0.32,0.22,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.27211111111111114,0.15860113960113958,0.19737934904601576,1,1,4.958113883008419
0.36,0.1,0.0,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.1989259259259259,0.1755128205128205,0.18348035914702585,1,1,4.958113883008419
0.36,0.1,0.0,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.2289259259259259,0.1755128205128205,0.1934803591470258,1,1,4.958113883008419
0.36,0.1,0.0,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.24892592592592588,0.1755128205128205,0.20014702581369248,1,1,4.958113883008419
0.36,0.1,0.0,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2789259259259259,0.1755128205128205,0.2101470258136925,1,1,4.958113883008419
0.36,0.1,0.08,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20366666666666663,0.17489743589743587,0.18506958473625143,1,1,4.958113883008419
0.36,0.1,0.08,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23366666666666663,0.17489743589743587,0.19506958473625144,1,1,4.958113883008419
0.36,0.1,0.08,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.25366666666666665,0.17489743589743587,0.2017362514029181,1,1,4.958113883008419
0.36,0.1,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2836666666666666,0.17489743589743587,0.21173625140291807,1,1,4.958113883008419
0.36,0.1,0.14,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.2072222222222222,0.1744358974358974,0.18626150392817062,1,1,4.958113883008419
0.36,0.1,0.14,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.2372222222222222,0.1744358974358974,0.19626150392817063,1,1,4.958113883008419
0.36,0.1,0.14,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2572222222222222,0.1744358974358974,0.20292817059483728,1,1,4.958113883008419
0.36,0.1,0.14,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2872222222222222,0.1744358974358974,0.2129281705948373,1,1,4.958113883008419
0.36,0.14,0.0,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20129629629629628,0.1755128205128205,0.18447250280583616,1,1,4.958113883008419
0.36,0.14,0.0,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23129629629629628,0.1755128205128205,0.19447250280583614,1,1,4.958113883008419
0.36,0.14,0.0,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2512962962962963,0.1755128205128205,0.2011391694725028,1,1,4.958113883008419
0.36,0.14,0.0,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.28129629629629627,0.1755128205128205,0.2111391694725028,1,1,4.958113883008419
0.36,0.14,0.08,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20603703703703702,0.17489743589743587,0.18606172839506174,1,1,4.958113883008419
0.36,0.14,0.08,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23603703703703702,0.17489743589743587,0.19606172839506175,1,1,4.958113883008419
0.36,0.14,0.08,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.256037037037037,0.17489743589743587,0.20272839506172838,1,1,4.958113883008419
0.36,0.14,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.28603703703703703,0.17489743589743587,0.2127283950617284,1,1,4.958113883008419
0.36,0.14,0.14,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20959259259259258,0.1744358974358974,0.18725364758698093,1,1,4.958113883008419
0.36,0.14,0.14,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23959259259259258,0.1744358974358974,0.19725364758698094,1,1,4.958113883008419
0.36,0.14,0.14,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2595925925925926,0.1744358974358974,0.20392031425364762,1,1,4.958113883008419
0.36,0.14,0.14,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.28959259259259257,0.1744358974358974,0.21392031425364758,1,1,4.958113883008419
0.36,0.18,0.0,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20366666666666663,0.1755128205128205,0.18546464646464647,1,1,4.958113883008419
0.36,0.18,0.0,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23366666666666663,0.1755128205128205,0.19546464646464648,1,1,4.958113883008419
0.36,0.18,0.0,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.25366666666666665,0.1755128205128205,0.20213131313131316,1,1,4.958113883008419
0.36,0.18,0.0,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2836666666666666,0.1755128205128205,0.21213131313131314,1,1,4.958113883008419
0.36,0.18,0.08,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20840740740740737,0.17489743589743587,0.18705387205387206,1,1,4.958113883008419
0.36,0.18,0.08,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23840740740740737,0.17489743589743587,0.19705387205387206,1,1,4.958113883008419
0.36,0.18,0.08,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.25840740740740736,0.17489743589743587,0.20372053872053875,1,1,4.958113883008419
0.36,0.18,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.2884074074074074,0.17489743589743587,0.21372053872053876,1,1,4.958113883008419
0.36,0.22,0.0,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.20603703703703702,0.1755128205128205,0.1864567901234568,1,1,4.958113883008419
0.36,0.22,0.0,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.23603703703703702,0.1755128205128205,0.19645679012345682,1,1,4.958113883008419
0.36,0.22,0.0,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.256037037037037,0.1755128205128205,0.20312345679012345,1,1,4.958113883008419
0.36,0.22,0.0,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.28603703703703703,0.1755128205128205,0.21312345679012346,1,1,4.958113883008419
0.36,0.22,0.08,0.05,0.0,0.316227766016838,0.7999999999999999,0.632455532033676,0.21077777777777776,0.17489743589743587,0.1880460157126824,1,1,4.958113883008419
0.36,0.22,0.08,0.05,0.03,0.316227766016838,0.7999999999999999,0.632455532033676,0.24077777777777776,0.17489743589743587,0.1980460157126824,1,1,4.958113883008419
0.36,0.22,0.08,0.05,0.05,0.316227766016838,0.7999999999999999,0.632455532033676,0.2607777777777778,0.17489743589743587,0.20471268237934906,1,1,4.958113883008419
0.36,0.22,0.08,0.05,0.08,0.316227766016838,0.7999999999999999,0.632455532033676,0.29077777777777775,0.17489743589743587,0.21471268237934904,1,1,4.958113883008419
0.2,0.1,0.0,0.05,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.12425925925925926,0.11032763532763533,0.11414702581369247,1,1,4.558113883008419
0.2,0.1,0.0,0.05,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.15425925925925926,0.11032763532763533,0.12414702581369248,1,1,4.558113883008419
0.2,0.1,0.0,0.05,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.17425925925925928,0.11032763532763533,0.13081369248035915,1,1,4.558113883008419
0.2,0.1,0.0,0.05,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.20425925925925925,0.11032763532763533,0.14081369248035916,1,1,4.558113883008419
0.2,0.1,0.08,0.05,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.129,0.10971225071225071,0.11573625140291809,1,1,4.558113883008419
0.2,0.1,0.08,0.05,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.159,0.10971225071225071,0.12573625140291808,1,1,4.558113883008419
0.2,0.1,0.08,0.05,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.179,0.10971225071225071,0.13240291806958474,1,1,4.558113883008419
0.2,0.1,0.08,0.05,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.20900000000000002,0.10971225071225071,0.14240291806958474,1,1,4.558113883008419
0.2,0.14,0.0,0.05,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.12662962962962965,0.11032763532763533,0.11513916947250281,1,1,4.558113883008419
0.2,0.14,0.0,0.05,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.15662962962962965,0.11032763532763533,0.1251391694725028,1,1,4.558113883008419
0.2,0.14,0.0,0.05,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.17662962962962964,0.11032763532763533,0.1318058361391695,1,1,4.558113883008419
0.2,0.14,0.0,0.05,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.20662962962962966,0.11032763532763533,0.1418058361391695,1,1,4.558113883008419
0.2,0.18,0.0,0.05,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.129,0.11032763532763533,0.11613131313131314,1,1,4.558113883008419
0.2,0.18,0.0,0.05,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.159,0.11032763532763533,0.12613131313131312,1,1,4.558113883008419
0.2,0.18,0.0,0.05,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.179,0.11032763532763533,0.1327979797979798,1,1,4.558113883008419
0.2,0.18,0.0,0.05,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.20900000000000002,0.11032763532763533,0.1427979797979798,1,1,4.558113883008419
0.28,0.1,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.1865925925925926,0.17176638176638176,0.17381369248035916,1,1,4.558113883008419
0.28,0.1,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2165925925925926,0.17176638176638176,0.18381369248035917,1,1,4.558113883008419
0.28,0.1,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.23659259259259258,0.17176638176638176,0.1904803591470258,1,1,4.558113883008419
0.28,0.1,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2665925925925926,0.17176638176638176,0.2004803591470258,1,1,4.558113883008419
0.28,0.1,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.19133333333333336,0.17115099715099716,0.17540291806958475,1,1,4.558113883008419
0.28,0.1,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.22133333333333335,0.17115099715099716,0.18540291806958475,1,1,4.558113883008419
0.28,0.1,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24133333333333334,0.17115099715099716,0.19206958473625138,1,1,4.558113883008419
0.28,0.1,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.27133333333333337,0.17115099715099716,0.2020695847362514,1,1,4.558113883008419
0.28,0.1,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.1948888888888889,0.1706894586894587,0.17659483726150393,1,1,4.558113883008419
0.28,0.1,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2248888888888889,0.1706894586894587,0.18659483726150394,1,1,4.558113883008419
0.28,0.1,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24488888888888888,0.1706894586894587,0.19326150392817057,1,1,4.558113883008419
0.28,0.1,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2748888888888889,0.1706894586894587,0.20326150392817058,1,1,4.558113883008419
0.28,0.14,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.188962962962963,0.17176638176638176,0.17480583613916947,1,1,4.558113883008419
0.28,0.14,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.218962962962963,0.17176638176638176,0.18480583613916948,1,1,4.558113883008419
0.28,0.14,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.238962962962963,0.17176638176638176,0.19147250280583616,1,1,4.558113883008419
0.28,0.14,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.268962962962963,0.17176638176638176,0.20147250280583617,1,1,4.558113883008419
0.28,0.14,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.1937037037037037,0.17115099715099716,0.17639506172839506,1,1,4.558113883008419
0.28,0.14,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2237037037037037,0.17115099715099716,0.18639506172839507,1,1,4.558113883008419
0.28,0.14,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2437037037037037,0.17115099715099716,0.19306172839506175,1,1,4.558113883008419
0.28,0.14,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2737037037037037,0.17115099715099716,0.20306172839506176,1,1,4.558113883008419
0.28,0.14,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.1972592592592593,0.1706894586894587,0.17758698092031425,1,1,4.558113883008419
0.28,0.14,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2272592592592593,0.1706894586894587,0.18758698092031426,1,1,4.558113883008419
0.28,0.14,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2472592592592593,0.1706894586894587,0.19425364758698094,1,1,4.558113883008419
0.28,0.14,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2772592592592593,0.1706894586894587,0.20425364758698095,1,1,4.558113883008419
0.28,0.18,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.19133333333333336,0.17176638176638176,0.17579797979797981,1,1,4.558113883008419
0.28,0.18,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.22133333333333335,0.17176638176638176,0.18579797979797982,1,1,4.558113883008419
0.28,0.18,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24133333333333334,0.17176638176638176,0.19246464646464645,1,1,4.558113883008419
0.28,0.18,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.27133333333333337,0.17176638176638176,0.20246464646464646,1,1,4.558113883008419
0.28,0.18,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.19607407407407407,0.17115099715099716,0.1773872053872054,1,1,4.558113883008419
0.28,0.18,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.22607407407407407,0.17115099715099716,0.1873872053872054,1,1,4.558113883008419
0.28,0.18,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24607407407407406,0.17115099715099716,0.19405387205387203,1,1,4.558113883008419
0.28,0.18,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2760740740740741,0.17115099715099716,0.20405387205387204,1,1,4.558113883008419
0.28,0.18,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.19962962962962966,0.1706894586894587,0.17857912457912462,1,1,4.558113883008419
0.28,0.18,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.22962962962962966,0.1706894586894587,0.1885791245791246,1,1,4.558113883008419
0.28,0.18,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24962962962962965,0.1706894586894587,0.19524579124579125,1,1,4.558113883008419
0.28,0.18,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2796296296296297,0.1706894586894587,0.20524579124579126,1,1,4.558113883008419
0.28,0.22,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.1937037037037037,0.17176638176638176,0.17679012345679013,1,1,4.558113883008419
0.28,0.22,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2237037037037037,0.17176638176638176,0.18679012345679014,1,1,4.558113883008419
0.28,0.22,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2437037037037037,0.17176638176638176,0.19345679012345682,1,1,4.558113883008419
0.28,0.22,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2737037037037037,0.17176638176638176,0.20345679012345683,1,1,4.558113883008419
0.28,0.22,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.19844444444444448,0.17115099715099716,0.1783793490460157,1,1,4.558113883008419
0.28,0.22,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.22844444444444448,0.17115099715099716,0.18837934904601572,1,1,4.558113883008419
0.28,0.22,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.24844444444444447,0.17115099715099716,0.1950460157126824,1,1,4.558113883008419
0.28,0.22,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2784444444444445,0.17115099715099716,0.2050460157126824,1,1,4.558113883008419
0.28,0.22,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.202,0.1706894586894587,0.1795712682379349,1,1,4.558113883008419
0.28,0.22,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.232,0.1706894586894587,0.1895712682379349,1,1,4.558113883008419
0.28,0.22,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.252,0.1706894586894587,0.1962379349046016,1,1,4.558113883008419
0.28,0.22,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.28200000000000003,0.1706894586894587,0.2062379349046016,1,1,4.558113883008419
0.32,0.1,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.20525925925925925,0.18806267806267804,0.19114702581369247,1,1,4.558113883008419
0.32,0.1,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.23525925925925925,0.18806267806267804,0.20114702581369248,1,1,4.558113883008419
0.32,0.1,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.25525925925925924,0.18806267806267804,0.20781369248035916,1,1,4.558113883008419
0.32,0.1,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.28525925925925927,0.18806267806267804,0.21781369248035917,1,1,4.558113883008419
0.32,0.1,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21000000000000002,0.1874472934472934,0.19273625140291809,1,1,4.558113883008419
0.32,0.1,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24000000000000002,0.1874472934472934,0.2027362514029181,1,1,4.558113883008419
0.32,0.1,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26,0.1874472934472934,0.20940291806958475,1,1,4.558113883008419
0.32,0.1,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29000000000000004,0.1874472934472934,0.21940291806958476,1,1,4.558113883008419
0.32,0.1,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21355555555555555,0.18698575498575495,0.19392817059483727,1,1,4.558113883008419
0.32,0.1,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24355555555555555,0.18698575498575495,0.20392817059483728,1,1,4.558113883008419
0.32,0.1,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26355555555555554,0.18698575498575495,0.21059483726150394,1,1,4.558113883008419
0.32,0.1,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29355555555555557,0.18698575498575495,0.22059483726150395,1,1,4.558113883008419
0.32,0.14,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.20762962962962966,0.18806267806267804,0.19213916947250284,1,1,4.558113883008419
0.32,0.14,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.23762962962962966,0.18806267806267804,0.20213916947250285,1,1,4.558113883008419
0.32,0.14,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.25762962962962965,0.18806267806267804,0.2088058361391695,1,1,4.558113883008419
0.32,0.14,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2876296296296297,0.18806267806267804,0.2188058361391695,1,1,4.558113883008419
0.32,0.14,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21237037037037038,0.1874472934472934,0.19372839506172843,1,1,4.558113883008419
0.32,0.14,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24237037037037037,0.1874472934472934,0.20372839506172843,1,1,4.558113883008419
0.32,0.14,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26237037037037036,0.1874472934472934,0.2103950617283951,1,1,4.558113883008419
0.32,0.14,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2923703703703704,0.1874472934472934,0.2203950617283951,1,1,4.558113883008419
0.32,0.14,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21592592592592597,0.18698575498575495,0.19492031425364761,1,1,4.558113883008419
0.32,0.14,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24592592592592596,0.18698575498575495,0.20492031425364762,1,1,4.558113883008419
0.32,0.14,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26592592592592595,0.18698575498575495,0.21158698092031428,1,1,4.558113883008419
0.32,0.14,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.295925925925926,0.18698575498575495,0.22158698092031429,1,1,4.558113883008419
0.32,0.18,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21000000000000002,0.18806267806267804,0.19313131313131315,1,1,4.558113883008419
0.32,0.18,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24000000000000002,0.18806267806267804,0.20313131313131316,1,1,4.558113883008419
0.32,0.18,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26,0.18806267806267804,0.2097979797979798,1,1,4.558113883008419
0.32,0.18,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29000000000000004,0.18806267806267804,0.2197979797979798,1,1,4.558113883008419
0.32,0.18,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21474074074074073,0.1874472934472934,0.19472053872053874,1,1,4.558113883008419
0.32,0.18,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24474074074074073,0.1874472934472934,0.20472053872053875,1,1,4.558113883008419
0.32,0.18,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2647407407407407,0.1874472934472934,0.21138720538720537,1,1,4.558113883008419
0.32,0.18,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29474074074074075,0.1874472934472934,0.22138720538720538,1,1,4.558113883008419
0.32,0.18,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21829629629629632,0.18698575498575495,0.19591245791245795,1,1,4.558113883008419
0.32,0.18,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24829629629629632,0.18698575498575495,0.20591245791245794,1,1,4.558113883008419
0.32,0.18,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2682962962962963,0.18698575498575495,0.21257912457912462,1,1,4.558113883008419
0.32,0.18,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29829629629629634,0.18698575498575495,0.22257912457912463,1,1,4.558113883008419
0.32,0.22,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21237037037037038,0.18806267806267804,0.19412345679012347,1,1,4.558113883008419
0.32,0.22,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24237037037037037,0.18806267806267804,0.20412345679012348,1,1,4.558113883008419
0.32,0.22,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26237037037037036,0.18806267806267804,0.21079012345679016,1,1,4.558113883008419
0.32,0.22,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.2923703703703704,0.18806267806267804,0.22079012345679017,1,1,4.558113883008419
0.32,0.22,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.21711111111111114,0.1874472934472934,0.19571268237934905,1,1,4.558113883008419
0.32,0.22,0.08,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.24711111111111114,0.1874472934472934,0.20571268237934906,1,1,4.558113883008419
0.32,0.22,0.08,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.26711111111111113,0.1874472934472934,0.21237934904601574,1,1,4.558113883008419
0.32,0.22,0.08,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.29711111111111116,0.1874472934472934,0.22237934904601575,1,1,4.558113883008419
0.32,0.22,0.14,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.22066666666666668,0.18698575498575495,0.19690460157126824,1,1,4.558113883008419
0.32,0.22,0.14,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2506666666666667,0.18698575498575495,0.20690460157126825,1,1,4.558113883008419
0.32,0.22,0.14,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.27066666666666667,0.18698575498575495,0.21357126823793493,1,1,4.558113883008419
0.32,0.22,0.14,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.3006666666666667,0.18698575498575495,0.22357126823793494,1,1,4.558113883008419
0.36,0.1,0.0,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.22392592592592592,0.20435897435897432,0.2084803591470258,1,1,4.558113883008419
0.36,0.1,0.0,0.1,0.03,0.316227766016838,0.39999999999999997,0.316227766016838,0.2539259259259259,0.20435897435897432,0.21848035914702582,1,1,4.558113883008419
0.36,0.1,0.0,0.1,0.05,0.316227766016838,0.39999999999999997,0.316227766016838,0.2739259259259259,0.20435897435897432,0.2251470258136925,1,1,4.558113883008419
0.36,0.1,0.0,0.1,0.08,0.316227766016838,0.39999999999999997,0.316227766016838,0.30392592592592593,0.20435897435897432,0.2351470258136925,1,1,4.558113883008419
0.36,0.1,0.08,0.1,0.0,0.316227766016838,0.39999999999999997,0.316227766016838,0.22866666666666663,0.2037435897435897,0.2100695847362514,1,1,4.558113883008419
